game,arm,rewardArm,expiryArm,turn,level,lives,gold,score,tier,adId,message,reward,expiresIn,success
4,NONE,NA,FRESH,33,0,2,1125,1275,"Suicide mission","78rO4w3W","Investigate Kulap Sigurðardóttir and find out their relation to the magic cat.",144,3,false
4,NONE,NA,NA,35,0,2,1075,1275,"Piece of cake","HMj9ex9k","Help defending plains in Darkfirth from the intruders",51,4,true
4,NONE,NA,FRESH,36,0,2,1126,1326,"Risky","24H8ZtWo","Help defending savannah in Dornspring from the intruders",89,5,false
4,NONE,NA,NA,38,0,2,1076,1326,"Piece of cake","e0Qkhh7J","Help defending peninsula in Evergill from the intruders",81,2,true
4,NONE,NA,EXPIRING,39,0,2,1157,1407,"Rather detrimental","BbHeAwTT","Help defending meadow in Voidwater from the intruders",100,1,false
4,NONE,NA,NA,41,0,2,1107,1407,"Quite likely","8ifhiitN","Help defending peninsula in Fernbury from the intruders",88,2,false
4,NONE,NA,EXPIRING,43,0,2,1057,1407,"Hmmm....","i1Lasswc","Help defending grassland in Greyham from the intruders",104,1,true
4,NONE,NA,EXPIRING,44,0,2,1161,1511,"Rather detrimental","erijv442","Help defending grassland in Greywell from the intruders",94,1,false
4,NONE,NA,FRESH,46,0,2,1111,1511,"Hmmm....","eDaLrRwU","Help defending forest in Millerford from the intruders",83,5,true
4,NONE,NA,NA,47,0,2,1194,1594,"Walk in the park","lnE7h1XN","Help defending manor in Snowburg from the intruders",78,4,true
4,NONE,NA,NA,48,0,2,1272,1672,"Quite likely","tW6gBoLi","Help defending well in Razorsheen from the intruders",81,5,true
4,NONE,NA,NA,49,0,2,1353,1753,"Hmmm....","fiMtU8dq","Help defending woodland in Razorbury from the intruders",78,2,false
5,NONE,NA,NA,0,0,3,0,0,"Piece of cake","1NjWe5oY","Help Ki̇raz Stoddard to sell an unordinary clothes on the local market",17,7,true
5,NONE,NA,NA,1,0,3,17,17,"Piece of cake","IOz9pw9u","Help Tiara Romilly to clean their sheep",3,6,true
5,NONE,NA,NA,2,0,3,20,20,"Piece of cake","vvWfvmiT","Steal clothes delivery to Odalis Kevinson and share some of the profits with the people.",54,6,true
5,NONE,NA,NA,3,0,3,74,74,"Piece of cake","8Z7gA8wx","Help Kiran Beringer to sell an unordinary pot on the local market",16,7,true
5,NONE,NA,NA,4,0,3,90,90,"Walk in the park","QyxmP4hW","Help Ander Stainthorpe to sell an unordinary cat on the local market",16,5,true
5,NONE,NA,NA,5,0,3,106,106,"Piece of cake","f2XQTtzn","Help Nefertari Leighton to transport a magic chicken to grassland in Lightbury",17,7,true
5,NONE,NA,FRESH,6,0,3,123,123,"Risky","lW1qCOJl","Create an advertisement campaign for Patsy Brynjólfsson to promote their chicken based business",32,5,true
5,NONE,NA,NA,7,0,3,155,155,"Sure thing","2MoRGfSQ","Steal horse delivery to Dearbháil Thacker and share some of the profits with the people.",58,6,true
5,NONE,NA,NA,8,0,3,213,213,"Piece of cake","Lq0n6FIL","Help Serghei Treloar to reach an agreement with Galen Honeysett on the matters of disputed beer mug",5,6,false
5,NONE,NA,NA,9,0,2,213,213,"Piece of cake","2TBxB3Tq","Create an advertisement campaign for Badr Headley to promote their wagon based business",27,7,true
5,NONE,NA,NA,10,0,2,240,240,"Piece of cake","NuS5FwAw","Steal chicken delivery to Louisa Siddall and share some of the profits with the people.",49,4,true
5,NONE,NA,NA,11,0,2,289,289,"Piece of cake","YFH2FWs6","Help Maximiliano Allaire to reach an agreement with Ercanbald Samuels on the matters of disputed cat",4,3,true
5,NONE,NA,NA,12,0,2,293,293,"Piece of cake","t77L5Hpr","Escort Moira Hulduson to plains in Oldspring where they can meet with their long lost chicken",66,7,true
5,NONE,NA,EXPIRING,13,0,2,359,359,"Hmmm....","h2pjmiuo","Create an advertisement campaign for Hekabe Paterson to promote their weed based business",38,1,false
5,NONE,NA,NA,15,0,2,309,359,"Piece of cake","EBRCusFy","Escort Yi Elliston to peninsula in Southmere where they can meet with their long lost house",51,6,true
5,NONE,NA,EXPIRING,16,0,2,360,410,"Hmmm....","3agXj4Xl","Help Valdimárr Midgley to write their biographical novel about their difficulties with a deranged wagon",37,1,true
5,NONE,NA,FRESH,17,0,2,397,447,"Risky","3BumgfGu","Escort Ianthe Brynjólfsson to thrift shoppe in Greygill where they can meet with their long lost weed",66,3,false
5,NONE,NA,NA,19,0,2,347,447,"Piece of cake","DHPUZseS","Escort Mattityahu Saunders to grassland in Dovepeak where they can meet with their long lost dog",74,4,true
5,NONE,NA,EXPIRING,20,0,2,421,521,"Quite likely","JUZGuPHy","Help Božena Millard to sell an unordinary horse on the local market",16,1,true
5,NONE,NA,FRESH,21,0,2,437,537,"Hmmm....","YmmHiVD8","Help defending pasture in Burnstown from the intruders",97,7,true
5,NONE,NA,EXPIRING,22,0,2,534,634,"Suicide mission","ATSX0f3Z","Infiltrate The Ice Wolverine Tribe and recover their secrets.",134,1,false
5,NONE,NA,FRESH,24,0,2,484,634,"Quite likely","S6aWCqvs","Help defending meadow in Fanghill from the intruders",114,6,true
5,NONE,NA,NA,25,0,2,598,748,"Piece of cake","PcxiXldo","Help defending village in Sharpcaster from the intruders",114,3,true
5,NONE,NA,NA,26,0,2,712,862,"Sure thing","MadmrWNS","Help defending plains in Masonseed from the intruders",118,7,true
5,NONE,NA,FRESH,27,0,2,830,980,"Suicide mission","greWRicu","Investigate Torcuil Oliverson and find out their relation to the magic pot.",116,3,false
5,NONE,NA,EXPIRING,29,0,2,780,980,"Playing with fire","X87BshMw","Infiltrate The Ivory Elephants and recover their secrets.",130,1,true
5,NONE,NA,EXPIRING,30,0,2,910,1110,"Suicide mission","BvCEu4EV","Infiltrate The Crystal Dragontooth Association and recover their secrets.",139,1,false
5,NONE,NA,FRESH,32,0,2,860,1110,"Hmmm....","UUO1qgB4","Help defending pasture in Westloft from the intruders",97,6,true
5,NONE,NA,NA,33,0,2,957,1207,"Sure thing","Y0HkfcuA","Help defending steppe in Redwhyte from the intruders",91,7,true
5,NONE,NA,NA,34,0,2,1048,1298,"Piece of cake","DeL6htX9","Help defending savannah in Redfair from the intruders",80,4,true
5,NONE,NA,EXPIRING,35,0,2,1128,1378,"Hmmm....","vvjApDUx","Investigate Manuel Kendall and find out their relation to the magic cat.",144,1,false
5,NONE,NA,NA,37,0,2,1078,1378,"Piece of cake","PiSH3WZC","Help defending pasture in Redwater from the intruders",103,5,true
5,NONE,NA,EXPIRING,38,0,2,1181,1481,"Walk in the park","dLVNtBJi","Help defending meadow in Fernpeak from the intruders",80,1,true
5,NONE,NA,NA,39,0,2,1261,1561,"Piece of cake","t3QLITnt","Help defending village in Northmountain from the intruders",82,6,true
5,NONE,NA,NA,40,0,2,1343,1643,"Walk in the park","B2g953Qh","Help defending plains in Dovefair from the intruders",102,3,true
5,NONE,NA,EXPIRING,41,0,2,1445,1745,"Risky","EVm2Y4wr","Help defending peninsula in Blackmire from the intruders",114,1,true
5,NONE,NA,FRESH,42,0,2,1559,1859,"Playing with fire","RnYoxd3h","Help defending village in Redshore from the intruders",88,7,true
5,NONE,NA,FRESH,43,0,2,1647,1947,"Quite likely","KUj7EM6F","Help defending meadow in Westville from the intruders",81,7,true
5,NONE,NA,NA,44,0,2,1728,2028,"Quite likely","2aa7woqc","Help defending peninsula in Dovekeep from the intruders",107,2,true
5,NONE,NA,EXPIRING,45,0,2,1835,2135,"Risky","4KEcTQii","Help defending savannah in Redshore from the intruders",98,1,false
5,NONE,NA,NA,47,0,2,1785,2135,"Quite likely","nIntd84N","Help defending woodland in Ravenpine from the intruders",53,7,true
5,NONE,NA,EXPIRING,48,0,2,1838,2188,"Risky","Ov94w92U","Help defending meadow in Bleakgarden from the intruders",77,1,true
5,NONE,NA,EXPIRING,49,0,2,1915,2265,"Rather detrimental","fbCgYo3o","Help defending steppe in Eastgarden from the intruders",74,1,false
6,NONE,NA,NA,0,0,3,0,0,"Piece of cake","taeoWrxA","Help Nikhil Pritchett to fix their horse",6,7,true
6,NONE,NA,NA,1,0,3,6,6,"Walk in the park","X1U1eDWd","Steal pot delivery to Hasib Callow and share some of the profits with the people.",56,6,false
6,NONE,NA,NA,2,0,2,6,6,"Walk in the park","y5rskfZu","Steal horse delivery to Naoum Woodward and share some of the profits with the people.",75,7,true
6,NONE,NA,NA,3,0,2,81,81,"Walk in the park","W7IdNtBH","Help Noortje Beckett to reach an agreement with Polyhymnia Hayward on the matters of disputed turnips",12,7,true
6,NONE,NA,NA,4,0,2,93,93,"Piece of cake","GCnPQlzG","Help Hefin Winfield to reach an agreement with Hanne Millhouse on the matters of disputed dog",10,7,true
6,NONE,NA,NA,5,0,2,103,103,"Quite likely","7DnZ3kRp","Create an advertisement campaign for Secundinus Botwright to promote their dog based business",27,2,true
6,NONE,NA,EXPIRING,6,0,2,130,130,"Quite likely","Jr7J6F54","Help Zorana Nicolson to sell an unordinary clothes on the local market",13,1,true
6,NONE,NA,FRESH,7,0,2,143,143,"Quite likely","kWxcCawN","Create an advertisement campaign for Shadiya Dickens to promote their potatoes based business",33,7,false
6,NONE,NA,NA,9,0,2,93,143,"Sure thing","U0xJLZtO","Help Bronagh Shackleford to sell an unordinary weed on the local market",27,5,true
6,NONE,NA,NA,10,0,2,120,170,"Piece of cake","Y8Fw3KyK","Help Viviane Belcher to reach an agreement with Cadeyrn Wescott on the matters of disputed house",9,4,true
6,NONE,NA,FRESH,11,0,2,129,179,"Quite likely","qa0mCSF1","Help Zaida Abramson to sell an unordinary horse on the local market",20,3,true
6,NONE,NA,FRESH,12,0,2,149,199,"Walk in the park","hWnqNtbl","Help Artemiy Garnett to sell an unordinary pan on the local market",23,3,true
6,NONE,NA,FRESH,13,0,2,172,222,"Piece of cake","KxhLsc7y","Steal bucket delivery to Dorota Bannerman and share some of the profits with the people.",42,5,true
6,NONE,NA,NA,14,0,2,214,264,"Piece of cake","R15I9lZ0","Create an advertisement campaign for Timeus Kellogg to promote their chicken based business",25,7,true
6,NONE,NA,NA,15,0,2,239,289,"Quite likely","0tjWYnx5","Create an advertisement campaign for Bud Delaney to promote their water based business",23,6,false
6,NONE,NA,NA,17,0,2,189,289,"Sure thing","MmUc4Pvi","Steal pan delivery to Titania Woodcock and share some of the profits with the people.",50,7,true
6,NONE,NA,NA,18,0,2,239,339,"Quite likely","nWlvBBCW","Create an advertisement campaign for Gyða Terrell to promote their sheep based business",30,1,true
6,NONE,NA,EXPIRING,19,0,2,269,369,"Hmmm....","iAISkHKU","Create an advertisement campaign for Ester Berryann to promote their squirrel based business",45,1,true
6,NONE,NA,EXPIRING,20,0,2,314,414,"Playing with fire","cf4GWuLa","Escort Sevi̇nç Blackwood to steppe in Greycawl where they can meet with their long lost chicken",59,1,false
6,NONE,NA,NA,22,0,2,264,414,"Walk in the park","T5bRqne1","Escort İhsan Russell to plains in Sharpchester where they can meet with their long lost horse",59,6,true
6,NONE,NA,NA,23,0,2,323,473,"Sure thing","OXegyQHX","Help defending pasture in Redcaster from the intruders",102,7,true
6,NONE,NA,NA,24,0,2,425,575,"Sure thing","PUjXGovS","Escort Vitaly Jameson to village in Strongville where they can meet with their long lost water",51,7,true
6,NONE,NA,NA,25,0,2,476,626,"Piece of cake","6gkL93Sm","Help defending thrift shoppe in Bloodpeak from the intruders",101,5,true
6,NONE,NA,EXPIRING,26,0,2,577,727,"Suicide mission","agcdQa0r","Investigate Alphege Courtier and find out their relation to the magic water.",134,1,true
6,NONE,NA,NA,27,0,2,711,861,"Piece of cake","BSaBpBh7","Help defending peninsula in Metalkeep from the intruders",119,3,true
6,NONE,NA,FRESH,28,0,2,830,980,"Quite likely","IyRkfDd0","Help defending steppe in Burnsgarden from the intruders",89,5,false
6,NONE,NA,NA,30,0,2,780,980,"Piece of cake","M0YNrzKr","Help defending grassland in Fernfire from the intruders",106,7,true
6,NONE,NA,FRESH,31,0,2,886,1086,"Playing with fire","S80C0VmY","Investigate Nadab Garland and find out their relation to the magic chariot.",146,3,false
6,NONE,NA,EXPIRING,33,0,2,836,1086,"Walk in the park","YOngfeol","Help defending field in Dovemire from the intruders",108,1,true
6,NONE,NA,NA,34,0,2,944,1194,"Piece of cake","WSUUyJoy","Help defending field in Highcrest from the intruders",84,6,true
6,NONE,NA,EXPIRING,35,0,2,1028,1278,"Piece of cake","oYdZugBb","Help defending thrift shoppe in Redwhyte from the intruders",95,1,true
6,NONE,NA,NA,36,0,2,1123,1373,"Sure thing","A5ybAI7D","Help defending thrift shoppe in Darkville from the intruders",108,6,true
6,NONE,NA,FRESH,37,0,2,1231,1481,"Hmmm....","QHpZnNP0","Help defending peninsula in Burnsford from the intruders",98,6,true
6,NONE,NA,NA,38,0,2,1329,1579,"Piece of cake","abVow2so","Help defending meadow in Sharpdinny from the intruders",87,1,true
6,NONE,NA,NA,39,0,2,1416,1666,"Quite likely","1RWyWsoh","Help defending plains in Westfair from the intruders",97,4,false
6,NONE,NA,NA,41,0,2,1366,1666,"Walk in the park","ejW6bwTa","Help defending plains in Darkford from the intruders",86,6,true
6,NONE,NA,EXPIRING,42,0,2,1452,1752,"Suicide mission","WTkUw7hS","Help defending field in Fangville from the intruders",80,1,false
6,NONE,NA,FRESH,44,0,2,1402,1752,"Risky","61AGkKBd","Help defending savannah in Darkkeep from the intruders",93,5,false
6,NONE,NA,NA,46,0,2,1352,1752,"Walk in the park","ILuTrvqG","Help defending cave in Westscale from the intruders",94,6,true
6,NONE,NA,EXPIRING,47,0,2,1446,1846,"Risky","dIRUzuxC","Help defending field in Blackwater from the intruders",72,1,false
6,NONE,NA,EXPIRING,49,0,2,1396,1846,"Gamble","05msQbrw","Help defending thrift shoppe in Redhole from the intruders",91,1,true
7,NONE,NA,NA,0,0,3,0,0,"Piece of cake","KGncmkeC","Help Jarka Simpkin to clean their pan",9,7,true
7,NONE,NA,NA,1,0,3,9,9,"Piece of cake","Pj499y2E","Help Jehonathan Lynwood to reach an agreement with Bethari Preston on the matters of disputed potatoes",8,6,true
7,NONE,NA,NA,2,0,3,17,17,"Piece of cake","YPAVRGY3","Create an advertisement campaign for Giraldo Goody to promote their sheep based business",26,6,true
7,NONE,NA,NA,3,0,3,43,43,"Piece of cake","GCPzuarM","Help Eleuterio Bardsley to clean their beer mug",7,7,true
7,NONE,NA,NA,4,0,3,50,50,"Piece of cake","mkLkYsCy","Create an advertisement campaign for Stošija Arrington to promote their chariot based business",36,3,true
7,NONE,NA,NA,5,0,3,86,86,"Piece of cake","yAA3TJT4","Steal squirrel delivery to Aloísio Lavely and share some of the profits with the people.",69,7,true
7,NONE,NA,FRESH,6,0,3,155,155,"Quite likely","KKCYhzcG","Help Euthymius Dennell to transport a magic pan to meadow in Scalewatch",21,5,false
7,NONE,NA,NA,7,0,2,155,155,"Piece of cake","1ezmEwNG","Escort Cloé Martell to steppe in Sharpspring where they can meet with their long lost chicken",60,7,true
7,NONE,NA,EXPIRING,8,0,2,215,215,"Walk in the park","BWcq1V2t","Create an advertisement campaign for Kettil Pressley to promote their cat based business",34,1,true
7,NONE,NA,NA,9,0,2,249,249,"Sure thing","OIWMPWoH","Steal sheep delivery to Ealasaid Queshire and share some of the profits with the people.",57,7,true
7,NONE,NA,NA,10,0,2,306,306,"Piece of cake","6o52A6Hl","Create an advertisement campaign for Bronte Threston to promote their sheep based business",30,4,true
7,NONE,NA,NA,11,0,2,336,336,"Piece of cake","4r6TLIAc","Steal sheep delivery to Tamiko Sniders and share some of the profits with the people.",44,7,true
7,NONE,NA,NA,12,0,2,380,380,"Piece of cake","nz0mlmlM","Help Ramona Olhouser to sell an unordinary horse on the local market",32,7,true
7,NONE,NA,FRESH,13,0,2,412,412,"Risky","i2HOTMUX","Create an advertisement campaign for Di̇lşad Edwards to promote their horse based business",42,4,true
7,NONE,NA,EXPIRING,14,0,2,454,454,"Quite likely","deq57lCg","Help Rama Boatwright to write their biographical novel about their difficulties with a deranged dog",20,1,true
7,NONE,NA,NA,15,0,2,474,474,"Sure thing","2PbPy3k5","Steal chicken delivery to Jurij Andrews and share some of the profits with the people.",48,6,true
7,NONE,NA,NA,16,0,2,522,522,"Sure thing","Ot2qwxjg","Steal cat delivery to Olli Edgell and share some of the profits with the people.",64,6,true
7,NONE,NA,NA,17,0,2,586,586,"Sure thing","mGd2j1vr","Steal clothes delivery to Yushua Headley and share some of the profits with the people.",54,4,true
7,NONE,NA,NA,18,0,2,640,640,"Sure thing","rS8KlrVY","Steal turnips delivery to Charlie Adamson and share some of the profits with the people.",58,5,true
7,NONE,NA,NA,19,0,2,698,698,"Piece of cake","AQS5hbA0","Escort Kyou Langdon to plains in Westpine where they can meet with their long lost bucket",56,2,true
7,NONE,NA,FRESH,20,0,2,754,754,"Risky","TpOufos4","Investigate Modesty Matthewson and find out their relation to the magic squirrel.",173,3,false
7,NONE,NA,FRESH,22,0,2,704,754,"Risky","dTLTkrmJ","Escort Jephtha Britton to savannah in Fangcrest where they can meet with their long lost weed",62,6,false
7,NONE,NA,NA,24,0,2,654,754,"Sure thing","dHyxCmr0","Help defending savannah in Bleakgill from the intruders",105,4,true
7,NONE,NA,EXPIRING,25,0,2,759,859,"Walk in the park","6qYV1hUA","Escort Georgy Arterbury to grassland in Lowewell where they can meet with their long lost pan",75,1,false
7,NONE,NA,NA,27,0,2,709,859,"Sure thing","0yPIx65N","Steal super awesome diamond turnips from Solfrid Neville",157,7,false
7,NONE,NA,EXPIRING,29,0,2,659,859,"Walk in the park","Wq1k1cGA","Steal super awesome diamond pot from Radboud Wardrobe",194,1,false
7,NONE,NA,EXPIRING,31,0,2,609,859,"Walk in the park","CYcagn5o","Steal super awesome diamond dog from Gökhan Lawrence",145,1,false
7,NONE,NA,NA,33,0,2,559,859,"Sure thing","eRAMCVP0","Steal super awesome diamond bucket from Tiburtius Rathbone",158,7,false
7,NONE,NA,EXPIRING,35,0,2,509,859,"Risky","acsrdTWQ","Infiltrate The Grizzly Boar Brotherhood and recover their secrets.",144,1,true
7,NONE,NA,FRESH,36,0,2,653,1003,"Walk in the park","NE10SWtI","Help defending peninsula in Towerpool from the intruders",104,6,false
7,NONE,NA,FRESH,38,0,2,603,1003,"Piece of cake","DpDulKrS","Steal super awesome diamond beer mug from Bartholomei Outterridge",162,7,false
